iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations
CHE,2021-01-30,0.036784554955792644,0.03309839491937817,0.0036861600364144725,0.0019240918828395356
CHE,2021-01-31,0.036784554955792644,0.03309839491937817,0.0036861600364144725,0.0019037788188590332
CHE,2021-02-01,0.0387102093820153,0.034503842594668196,0.0042063667873471,0.0018832253635888208
CHE,2021-02-02,0.04106604402117415,0.03613321475632316,0.004932829264850983,0.001790073738826162
CHE,2021-02-03,0.04338726231461475,0.037777731569229867,0.005609530745384878,0.0017044944396893713
CHE,2021-02-04,0.04585848477283444,0.039367318972437816,0.0064911658003966215,0.0015992030547963532
CHE,2021-02-05,0.04818883793528402,0.04083238368757594,0.007356454247708079,0.001629131770365259
CHE,2021-02-06,0.04858824806313733,0.041047173304931905,0.0075410747582054264,0.0016862247016714046
CHE,2021-02-07,0.048731881858739105,0.041157993689488255,0.007573888169250853,0.001706778156941617
CHE,2021-02-08,0.050952496397436035,0.04233098298762862,0.008621513409807411,0.0017488466326408823
CHE,2021-02-09,0.05400823027658581,0.044033073514420894,0.009975156762164912,0.0018488494091602784
CHE,2021-02-10,0.057228872580476695,0.045995267416679475,0.011233605163797216,0.00197733855351032
CHE,2021-02-11,0.06053281046625213,0.047901329952790755,0.012631480513461371,0.0020963322419168128
CHE,2021-02-12,0.06371258625089231,0.04981171953211682,0.013900866718775485,0.0022177298432204066
CHE,2021-02-13,0.06454614304796202,0.050216298072698895,0.014329844975263135,0.002279750795965609
CHE,2021-02-14,0.06470756579900236,0.05031678163179771,0.014390784167204643,0.002282274904507565
CHE,2021-02-15,0.06697000842210883,0.05147775136545257,0.01549225705665626,0.0022881644911054624
CHE,2021-02-16,0.06994665356694399,0.05294978742799229,0.016996866138951693,0.002276866100489088
CHE,2021-02-17,0.07285274386824922,0.054195615286914814,0.01865712858133441,0.0022320331249581567
CHE,2021-02-18,0.07628493050708499,0.05554613355250609,0.020738796954578906,0.0022503028629761233
CHE,2021-02-19,0.0792092905464082,0.056631259834257416,0.02257803071215078,0.0022137633869401905
CHE,2021-02-20,0.0800768627109719,0.05695566787972118,0.023121194831250722,0.002218691408379247
CHE,2021-02-21,0.08027145945999221,0.05705242537382949,0.02321903408616273,0.0022233790385285937
CHE,2021-02-22,0.08265878535810309,0.057864707541759874,0.02479407781634322,0.002241288189611995
CHE,2021-02-23,0.08585683088076124,0.05900860949384532,0.02684822138691591,0.0022728996442088717
CHE,2021-02-24,0.0892486317829257,0.060182920944079094,0.02906571083884661,0.002342252531290232
